Time: 4.262592973 seconds | CompleteTranslationUnit;
Time: 0.000142000 seconds | std::__1::map<short, std::__1::map<double, std::__1::basic_string<char>, std::__1::less<double>, std::__1::allocator<std::__1::pair<const double, std::__1::basic_string<char> > > >, std::__1::less<short>, std::__1::allocator<std::__1::pair<const short, std::__1::map<double, std::__1::basic_string<char>, std::__1::less<double>, std::__1::allocator<std::__1::pair<const double, std::__1::basic_string<char> > > > > > >::map;
Time: 0.000141999 seconds | std::__1::map<double, std::__1::set<double, std::__1::less<double>, std::__1::allocator<double> >, std::__1::less<double>, std::__1::allocator<std::__1::pair<const double, std::__1::set<double, std::__1::less<double>, std::__1::allocator<double> > > > >::map;
Time: 0.000141999 seconds | apache::thrift::detail::st::ComparisonOperators<example::thrift32::Struct25>;
Time: 0.000141000 seconds | std::__1::map<bool, std::__1::basic_string<char>, std::__1::less<bool>, std::__1::allocator<std::__1::pair<const bool, std::__1::basic_string<char> > > >::map;
Time: 0.000140999 seconds | std::__1::map<short, example::thrift29::Struct7, std::__1::less<short>, std::__1::allocator<std::__1::pair<const short, example::thrift29::Struct7> > >::map;
Time: 0.000139000 seconds | std::__1::map<int, signed char, std::__1::less<int>, std::__1::allocator<std::__1::pair<const int, signed char> > >::map;
Time: 0.000138999 seconds | std::__1::vector<example::thrift29::Struct5, std::__1::allocator<example::thrift29::Struct5> >::vector;
Time: 0.000138999 seconds | std::__1::map<short, int, std::__1::less<short>, std::__1::allocator<std::__1::pair<const short, int> > >::map;
Time: 0.000138999 seconds | std::__1::map<int, std::__1::vector<std::__1::basic_string<char>, std::__1::allocator<std::__1::basic_string<char> > >, std::__1::less<int>, std::__1::allocator<std::__1::pair<const int, std::__1::vector<std::__1::basic_string<char>, std::__1::allocator<std::__1::basic_string<char> > > > > >::map;
Time: 0.000137999 seconds | std::__1::vector<std::__1::vector<long long, std::__1::allocator<long long> >, std::__1::allocator<std::__1::vector<long long, std::__1::allocator<long long> > > >::vector;
Time: 0.000137999 seconds | std::__1::vector<std::__1::set<signed char, std::__1::less<signed char>, std::__1::allocator<signed char> >, std::__1::allocator<std::__1::set<signed char, std::__1::less<signed char>, std::__1::allocator<signed char> > > >::vector;
Time: 0.000137000 seconds | std::__1::map<std::__1::basic_string<char>, double, std::__1::less<std::__1::basic_string<char> >, std::__1::allocator<std::__1::pair<const std::__1::basic_string<char>, double> > >::map;
Time: 0.000137000 seconds | std::__1::map<signed char, short, std::__1::less<signed char>, std::__1::allocator<std::__1::pair<const signed char, short> > >::map;
Time: 0.000137000 seconds | std::__1::map<example::thrift29::Struct0, double, std::__1::less<example::thrift29::Struct0>, std::__1::allocator<std::__1::pair<const example::thrift29::Struct0, double> > >::map;
Time: 0.000136999 seconds | std::__1::vector<std::__1::set<std::__1::basic_string<char>, std::__1::less<std::__1::basic_string<char> >, std::__1::allocator<std::__1::basic_string<char> > >, std::__1::allocator<std::__1::set<std::__1::basic_string<char>, std::__1::less<std::__1::basic_string<char> >, std::__1::allocator<std::__1::basic_string<char> > > > >::vector;
Time: 0.000136000 seconds | std::__1::vector<example::thrift12::Struct0, std::__1::allocator<example::thrift12::Struct0> >::vector;
Time: 0.000136000 seconds | std::__1::set<std::__1::map<short, std::__1::basic_string<char>, std::__1::less<short>, std::__1::allocator<std::__1::pair<const short, std::__1::basic_string<char> > > >, std::__1::less<std::__1::map<short, std::__1::basic_string<char>, std::__1::less<short>, std::__1::allocator<std::__1::pair<const short, std::__1::basic_string<char> > > > >, std::__1::allocator<std::__1::map<short, std::__1::basic_string<char>, std::__1::less<short>, std::__1::allocator<std::__1::pair<const short, std::__1::basic_string<char> > > > > >::set;
Time: 0.000135999 seconds | std::__1::map<std::__1::basic_string<char>, std::__1::basic_string<char>, std::__1::less<std::__1::basic_string<char> >, std::__1::allocator<std::__1::pair<const std::__1::basic_string<char>, std::__1::basic_string<char> > > >::map;
Time: 0.000135999 seconds | apache::thrift::detail::st::ComparisonOperators<example::thrift32::Struct8>;
Time: 0.000134999 seconds | apache::thrift::detail::st::ComparisonOperators<example::thrift12::Struct20>;
Time: 0.000133999 seconds | std::__1::map<bool, bool, std::__1::less<bool>, std::__1::allocator<std::__1::pair<const bool, bool> > >::map;
Time: 0.000133000 seconds | std::__1::map<long long, std::__1::set<std::__1::basic_string<char>, std::__1::less<std::__1::basic_string<char> >, std::__1::allocator<std::__1::basic_string<char> > >, std::__1::less<long long>, std::__1::allocator<std::__1::pair<const long long, std::__1::set<std::__1::basic_string<char>, std::__1::less<std::__1::basic_string<char> >, std::__1::allocator<std::__1::basic_string<char> > > > > >::map;
Time: 0.000132999 seconds | std::__1::vector<std::__1::set<long long, std::__1::less<long long>, std::__1::allocator<long long> >, std::__1::allocator<std::__1::set<long long, std::__1::less<long long>, std::__1::allocator<long long> > > >::vector;
Time: 0.000132000 seconds | apache::thrift::detail::st::ComparisonOperators<example::thrift32::Struct5>;
Time: 0.000131000 seconds | std::__1::vector<std::__1::vector<bool, std::__1::allocator<bool> >, std::__1::allocator<std::__1::vector<bool, std::__1::allocator<bool> > > >::vector;
Time: 0.000130999 seconds | apache::thrift::detail::st::ComparisonOperators<example::thrift32::Struct21>;
Time: 0.000129999 seconds | apache::thrift::detail::st::ComparisonOperators<example::thrift32::Struct23>;
Time: 0.000129999 seconds | apache::thrift::detail::st::ComparisonOperators<example::thrift32::Struct20>;
Time: 0.000128000 seconds | std::__1::vector<example::thrift27::Struct8, std::__1::allocator<example::thrift27::Struct8> >::vector;
Time: 0.000127999 seconds | std::__1::vector<example::thrift29::Struct15, std::__1::allocator<example::thrift29::Struct15> >::vector;
Time: 0.000126999 seconds | apache::thrift::detail::st::ComparisonOperators<example::thrift32::Struct22>;
Time: 0.000125999 seconds | apache::thrift::detail::st::ComparisonOperators<example::thrift32::Struct24>;
Time: 0.000125000 seconds | std::__1::vector<example::thrift29::Struct9, std::__1::allocator<example::thrift29::Struct9> >::vector;
Time: 0.000124999 seconds | apache::thrift::detail::st::ComparisonOperators<example::thrift32::Struct14>;
Time: 0.000124999 seconds | apache::thrift::detail::st::ComparisonOperators<example::thrift19::Struct1>;
Time: 0.000124000 seconds | apache::thrift::detail::st::ComparisonOperators<example::thrift32::Struct9>;
Time: 0.000123000 seconds | std::__1::vector<double, std::__1::allocator<double> >::vector;
Time: 0.000122999 seconds | apache::thrift::detail::st::ComparisonOperators<example::thrift32::Struct19>;
Time: 0.000122000 seconds | std::__1::move<std::__1::set<std::__1::vector<example::thrift29::Struct0, std::__1::allocator<example::thrift29::Struct0> >, std::__1::less<std::__1::vector<example::thrift29::Struct0, std::__1::allocator<example::thrift29::Struct0> > >, std::__1::allocator<std::__1::vector<example::thrift29::Struct0, std::__1::allocator<example::thrift29::Struct0> > > > &>;
Time: 0.000121999 seconds | apache::thrift::detail::st::ComparisonOperators<example::thrift32::Struct10>;
Time: 0.000121000 seconds | apache::thrift::detail::st::ComparisonOperators<example::thrift32::Struct6>;
Time: 0.000118999 seconds | apache::thrift::detail::st::ComparisonOperators<example::thrift32::Struct29>;
Time: 0.000118999 seconds | apache::thrift::detail::st::ComparisonOperators<example::thrift32::Struct16>;
Time: 0.000118000 seconds | apache::thrift::detail::st::ComparisonOperators<example::thrift32::Struct27>;
Time: 0.000115999 seconds | std::__1::vector<example::thrift32::Struct10, std::__1::allocator<example::thrift32::Struct10> >::vector;
Time: 0.000113999 seconds | apache::thrift::detail::st::ComparisonOperators<example::thrift32::Struct0>;
Time: 0.000112999 seconds | std::__1::vector<std::__1::vector<double, std::__1::allocator<double> >, std::__1::allocator<std::__1::vector<double, std::__1::allocator<double> > > >::vector;
Time: 0.000112999 seconds | apache::thrift::detail::st::ComparisonOperators<example::thrift32::Struct4>;
Time: 0.000112000 seconds | std::__1::vector<example::thrift20::Struct1, std::__1::allocator<example::thrift20::Struct1> >::vector;
Time: 0.000111999 seconds | std::__1::vector<example::thrift12::Struct1, std::__1::allocator<example::thrift12::Struct1> >::vector;
Time: 0.000110999 seconds | std::initializer_list<std::__1::vector<example::thrift29::Struct0, std::__1::allocator<example::thrift29::Struct0> > >;
Time: 0.000110999 seconds | std::__1::vector<std::__1::set<float, std::__1::less<float>, std::__1::allocator<float> >, std::__1::allocator<std::__1::set<float, std::__1::less<float>, std::__1::allocator<float> > > >::vector;
Time: 0.000110999 seconds | std::__1::vector<std::__1::map<example::thrift27::Struct2, int, std::__1::less<example::thrift27::Struct2>, std::__1::allocator<std::__1::pair<const example::thrift27::Struct2, int> > >, std::__1::allocator<std::__1::map<example::thrift27::Struct2, int, std::__1::less<example::thrift27::Struct2>, std::__1::allocator<std::__1::pair<const example::thrift27::Struct2, int> > > > >::vector;
Time: 0.000110999 seconds | std::__1::set::_Allocator;
Time: 0.000110000 seconds | std::__1::vector<std::__1::map<double, signed char, std::__1::less<double>, std::__1::allocator<std::__1::pair<const double, signed char> > >, std::__1::allocator<std::__1::map<double, signed char, std::__1::less<double>, std::__1::allocator<std::__1::pair<const double, signed char> > > > >::vector;
Time: 0.000110000 seconds | std::__1::vector<example::thrift27::Struct1, std::__1::allocator<example::thrift27::Struct1> >::vector;
Time: 0.000109000 seconds | std::__1::vector<std::__1::set<short, std::__1::less<short>, std::__1::allocator<short> >, std::__1::allocator<std::__1::set<short, std::__1::less<short>, std::__1::allocator<short> > > >::vector;
Time: 0.000107999 seconds | std::__1::vector<example::thrift29::Struct3, std::__1::allocator<example::thrift29::Struct3> >::vector;
Time: 0.000107999 seconds | std::__1::move<std::__1::map<short, std::__1::map<bool, long long, std::__1::less<bool>, std::__1::allocator<std::__1::pair<const bool, long long> > >, std::__1::less<short>, std::__1::allocator<std::__1::pair<const short, std::__1::map<bool, long long, std::__1::less<bool>, std::__1::allocator<std::__1::pair<const bool, long long> > > > > > &>;
Time: 0.000107999 seconds | apache::thrift::detail::st::ComparisonOperators<example::thrift12::Struct53>;
Time: 0.000106999 seconds | std::__1::vector<std::__1::map<std::__1::set<int, std::__1::less<int>, std::__1::allocator<int> >, bool, std::__1::less<std::__1::set<int, std::__1::less<int>, std::__1::allocator<int> > >, std::__1::allocator<std::__1::pair<const std::__1::set<int, std::__1::less<int>, std::__1::allocator<int> >, bool> > >, std::__1::allocator<std::__1::map<std::__1::set<int, std::__1::less<int>, std::__1::allocator<int> >, bool, std::__1::less<std::__1::set<int, std::__1::less<int>, std::__1::allocator<int> > >, std::__1::allocator<std::__1::pair<const std::__1::set<int, std::__1::less<int>, std::__1::allocator<int> >, bool> > > > >::vector;
Time: 0.000105000 seconds | apache::thrift::detail::st::ComparisonOperators<example::thrift20::Struct6>;
Time: 0.000105000 seconds | apache::thrift::detail::st::ComparisonOperators<example::thrift12::Struct38>;
Time: 0.000104999 seconds | apache::thrift::detail::st::ComparisonOperators<example::thrift32::Struct17>;
Time: 0.000104000 seconds | apache::thrift::detail::st::ComparisonOperators<example::thrift32::Struct28>;
Time: 0.000103000 seconds | std::__1::error_code::error_code;
Time: 0.000100999 seconds | apache::thrift::detail::st::ComparisonOperators<example::thrift12::Struct51>;
Time: 0.000100999 seconds | apache::thrift::detail::st::ComparisonOperators<example::thrift12::Struct50>;
Time: 0.000100000 seconds | apache::thrift::detail::st::ComparisonOperators<example::thrift19::Struct4>;
Time: 0.000099999 seconds | std::__1::move;
Time: 0.000099000 seconds | std::__1::allocator<std::__1::pair<const std::__1::set<long long, std::__1::less<long long>, std::__1::allocator<long long> >, double> >;
Time: 0.000098999 seconds | std::__1::move<std::__1::set<bool, std::__1::less<bool>, std::__1::allocator<bool> > &>;
Time: 0.000097999 seconds | apache::thrift::detail::st::ComparisonOperators<example::thrift20::Struct3>;
Time: 0.000096999 seconds | apache::thrift::detail::st::ComparisonOperators<example::thrift12::Struct47>;
Time: 0.000096000 seconds | apache::thrift::detail::st::ComparisonOperators<example::thrift12::Struct46>;
Time: 0.000095000 seconds | apache::thrift::detail::st::ComparisonOperators<example::thrift12::Struct42>;
Time: 0.000094999 seconds | std::__1::error_code::error_code;
Time: 0.000094999 seconds | std::__1::allocator<example::thrift12::Struct20>;
Time: 0.000094999 seconds | apache::thrift::detail::st::ComparisonOperators<example::thrift12::Struct40>;
Time: 0.000093999 seconds | apache::thrift::detail::st::ComparisonOperators<example::thrift12::Struct37>;
Time: 0.000092999 seconds | apache::thrift::detail::st::ComparisonOperators<example::thrift12::Struct44>;
Time: 0.000091999 seconds | apache::thrift::detail::st::ComparisonOperators<example::thrift19::Struct2>;
Time: 0.000090000 seconds | apache::thrift::detail::st::ComparisonOperators<example::thrift32::Struct11>;
Time: 0.000090000 seconds | apache::thrift::detail::st::ComparisonOperators<example::thrift20::Struct4>;
Time: 0.000089999 seconds | apache::thrift::detail::st::ComparisonOperators<example::thrift12::Struct30>;
Time: 0.000089000 seconds | std::__1::allocator<std::__1::pair<const float, float> >;
Time: 0.000089000 seconds | apache::thrift::detail::st::ComparisonOperators<example::thrift12::Struct35>;
Time: 0.000088000 seconds | apache::thrift::detail::st::ComparisonOperators<example::thrift32::Struct26>;
Time: 0.000086999 seconds | std::__1::allocator<std::__1::vector<double, std::__1::allocator<double> > >;
Time: 0.000086999 seconds | apache::thrift::detail::st::ComparisonOperators<example::thrift12::Struct32>;
Time: 0.000086000 seconds | apache::thrift::detail::st::ComparisonOperators<example::thrift12::Struct39>;
Time: 0.000085999 seconds | apache::thrift::detail::st::ComparisonOperators<example::thrift32::Struct12>;
Time: 0.000085000 seconds | std::__1::error_code::error_code;
Time: 0.000084999 seconds | apache::thrift::detail::st::ComparisonOperators<example::thrift12::Struct49>;
Time: 0.000084999 seconds | apache::thrift::detail::st::ComparisonOperators<example::thrift12::Struct36>;
Time: 0.000084000 seconds | std::initializer_list<std::__1::pair<const short, std::__1::map<bool, long long, std::__1::less<bool>, std::__1::allocator<std::__1::pair<const bool, long long> > > > >;
Time: 0.000083999 seconds | std::__1::error_code::error_code;
Time: 0.000083999 seconds | apache::thrift::detail::st::ComparisonOperators<example::thrift32::Struct1>;
Time: 0.000083999 seconds | apache::thrift::detail::st::ComparisonOperators<example::thrift12::Struct34>;
Time: 0.000083999 seconds | apache::thrift::Cpp2Ops<example::thrift32::Struct14, void>;
Time: 0.000083000 seconds | apache::thrift::detail::st::ComparisonOperators<example::thrift12::Struct33>;
Time: 0.000081999 seconds | std::__1::move<std::__1::set<std::__1::vector<bool, std::__1::allocator<bool> >, std::__1::less<std::__1::vector<bool, std::__1::allocator<bool> > >, std::__1::allocator<std::__1::vector<bool, std::__1::allocator<bool> > > > &>;
Time: 0.000081999 seconds | std::__1::move<std::__1::map<long long, std::__1::vector<std::__1::set<bool, std::__1::less<bool>, std::__1::allocator<bool> >, std::__1::allocator<std::__1::set<bool, std::__1::less<bool>, std::__1::allocator<bool> > > >, std::__1::less<long long>, std::__1::allocator<std::__1::pair<const long long, std::__1::vector<std::__1::set<bool, std::__1::less<bool>, std::__1::allocator<bool> >, std::__1::allocator<std::__1::set<bool, std::__1::less<bool>, std::__1::allocator<bool> > > > > > > &>;
Time: 0.000081999 seconds | std::__1::error_code::error_code;
Time: 0.000080999 seconds | apache::thrift::detail::st::ComparisonOperators<example::thrift12::Struct3>;
Time: 0.000080000 seconds | apache::thrift::detail::st::ComparisonOperators<example::thrift1::Struct2>;
Time: 0.000080000 seconds | apache::thrift::detail::st::ComparisonOperators<example::thrift12::Struct28>;
Time: 0.000079999 seconds | std::__1::allocator<std::__1::pair<const std::__1::map<bool, long long, std::__1::less<bool>, std::__1::allocator<std::__1::pair<const bool, long long> > >, std::__1::basic_string<char> > >;
Time: 0.000079999 seconds | apache::thrift::detail::st::ComparisonOperators<example::thrift12::Struct26>;
Time: 0.000078999 seconds | std::__1::allocator<std::__1::pair<const long long, example::thrift12::Struct1> >;
Time: 0.000078999 seconds | apache::thrift::detail::st::ComparisonOperators<example::thrift12::Struct27>;
Time: 0.000078999 seconds | apache::thrift::detail::st::ComparisonOperators<example::thrift12::Struct21>;
Time: 0.000077999 seconds | std::__1::move;
Time: 0.000077000 seconds | std::__1::error_code::error_code;
Time: 0.000077000 seconds | std::__1::allocator<example::thrift12::Struct4>;
Time: 0.000077000 seconds | apache::thrift::detail::st::ComparisonOperators<example::thrift12::Struct41>;
Time: 0.000076999 seconds | std::__1::move<std::__1::map<short, std::__1::basic_string<char>, std::__1::less<short>, std::__1::allocator<std::__1::pair<const short, std::__1::basic_string<char> > > > &>;
Time: 0.000076999 seconds | std::__1::error_condition::error_condition;
Time: 0.000075999 seconds | std::initializer_list<std::__1::pair<const example::thrift29::Struct0, double> >;
Time: 0.000075999 seconds | std::__1::move<std::__1::set<std::__1::map<double, short, std::__1::less<double>, std::__1::allocator<std::__1::pair<const double, short> > >, std::__1::less<std::__1::map<double, short, std::__1::less<double>, std::__1::allocator<std::__1::pair<const double, short> > > >, std::__1::allocator<std::__1::map<double, short, std::__1::less<double>, std::__1::allocator<std::__1::pair<const double, short> > > > > &>;
Time: 0.000075999 seconds | std::__1::error_condition::error_condition;
Time: 0.000075999 seconds | std::__1::error_code::error_code;
Time: 0.000075999 seconds | apache::thrift::detail::st::ComparisonOperators<example::thrift12::Struct31>;
Time: 0.000075000 seconds | std::__1::error_code::error_code;
Time: 0.000075000 seconds | std::__1::allocator<std::__1::pair<const std::__1::basic_string<char>, std::__1::set<example::thrift29::Struct7, std::__1::less<example::thrift29::Struct7>, std::__1::allocator<example::thrift29::Struct7> > > >;
Time: 0.000075000 seconds | std::__1::allocator<std::__1::pair<const double, signed char> >;
Time: 0.000075000 seconds | std::__1::allocator<example::thrift29::Struct7>;
Time: 0.000074999 seconds | std::__1::move<example::thrift12::Struct9 &>;
Time: 0.000074999 seconds | std::__1::error_code::error_code;
Time: 0.000074999 seconds | apache::thrift::detail::st::ComparisonOperators<example::thrift12::Struct25>;
Time: 0.000074000 seconds | std::__1::move<std::__1::map<int, std::__1::set<std::__1::basic_string<char>, std::__1::less<std::__1::basic_string<char> >, std::__1::allocator<std::__1::basic_string<char> > >, std::__1::less<int>, std::__1::allocator<std::__1::pair<const int, std::__1::set<std::__1::basic_string<char>, std::__1::less<std::__1::basic_string<char> >, std::__1::allocator<std::__1::basic_string<char> > > > > > &>;
Time: 0.000074000 seconds | std::__1::error_condition::error_condition;
Time: 0.000074000 seconds | std::__1::allocator<std::__1::pair<const std::__1::basic_string<char>, short> >;
Time: 0.000073999 seconds | apache::thrift::detail::st::ComparisonOperators<example::thrift32::Struct7>;
Time: 0.000073999 seconds | apache::thrift::detail::st::ComparisonOperators<example::thrift12::Struct52>;
Time: 0.000072999 seconds | std::__1::error_code::error_code;
Time: 0.000072999 seconds | std::__1::allocator<std::__1::pair<const example::thrift27::Struct2, int> >;
Time: 0.000072999 seconds | apache::thrift::detail::st::ComparisonOperators<example::thrift32::Struct3>;
Time: 0.000072999 seconds | apache::thrift::detail::st::ComparisonOperators<example::thrift12::Struct23>;
Time: 0.000072999 seconds | apache::thrift::detail::st::ComparisonOperators<example::thrift12::Struct22>;
Time: 0.000072999 seconds | apache::thrift::Cpp2Ops<example::thrift12::Struct19, void>;
Time: 0.000072000 seconds | std::__1::allocator<std::__1::pair<const std::__1::set<int, std::__1::less<int>, std::__1::allocator<int> >, bool> >;
Time: 0.000072000 seconds | apache::thrift::detail::st::ComparisonOperators<example::thrift12::Struct43>;
Time: 0.000072000 seconds | apache::thrift::detail::st::ComparisonOperators<example::thrift12::Struct24>;
Time: 0.000071999 seconds | std::initializer_list<std::__1::pair<const std::__1::set<example::thrift32::Struct0, std::__1::less<example::thrift32::Struct0>, std::__1::allocator<example::thrift32::Struct0> >, short> >;
Time: 0.000071999 seconds | std::__1::error_condition::error_condition;
Time: 0.000071999 seconds | apache::thrift::detail::st::ComparisonOperators<example::thrift12::Struct19>;
Time: 0.000070999 seconds | std::__1::allocator<std::__1::pair<const int, std::__1::basic_string<char> > >;
Time: 0.000070999 seconds | std::__1::allocator<std::__1::pair<const double, bool> >;
Time: 0.000070000 seconds | std::__1::error_code::error_code;
Time: 0.000070000 seconds | apache::thrift::detail::st::ComparisonOperators<example::thrift27::Struct11>;
Time: 0.000068999 seconds | std::__1::allocator<std::__1::pair<const float, short> >;
Time: 0.000068999 seconds | std::__1::allocator<std::__1::pair<const example::thrift19::Struct0, bool> >;
Time: 0.000068000 seconds | std::__1::move<std::__1::map<example::thrift29::Struct0, double, std::__1::less<example::thrift29::Struct0>, std::__1::allocator<std::__1::pair<const example::thrift29::Struct0, double> > > &>;
Time: 0.000068000 seconds | std::__1::error_condition::error_condition;
Time: 0.000067999 seconds | std::__1::allocator<std::__1::pair<const short, std::__1::basic_string<char> > >;
Time: 0.000067000 seconds | std::__1::error_condition::error_condition;
Time: 0.000067000 seconds | std::__1::error_code::error_code;
Time: 0.000067000 seconds | std::__1::allocator<std::__1::pair<const short, example::thrift32::Struct1> >;
Time: 0.000067000 seconds | std::__1::allocator<std::__1::pair<const float, signed char> >;
Time: 0.000067000 seconds | std::__1::allocator<example::thrift32::Struct0>;
Time: 0.000065999 seconds | std::__1::allocator<std::__1::pair<const float, std::__1::set<float, std::__1::less<float>, std::__1::allocator<float> > > >;
Time: 0.000065999 seconds | std::__1::allocator<std::__1::pair<const double, example::thrift12::Struct15> >;
Time: 0.000064999 seconds | std::__1::error_code::error_code;
Time: 0.000064999 seconds | std::__1::allocator<double>;
Time: 0.000064000 seconds | std::__1::move<std::__1::set<std::__1::vector<std::__1::basic_string<char>, std::__1::allocator<std::__1::basic_string<char> > >, std::__1::less<std::__1::vector<std::__1::basic_string<char>, std::__1::allocator<std::__1::basic_string<char> > > >, std::__1::allocator<std::__1::vector<std::__1::basic_string<char>, std::__1::allocator<std::__1::basic_string<char> > > > > &>;
Time: 0.000064000 seconds | std::__1::move<std::__1::map<short, float, std::__1::less<short>, std::__1::allocator<std::__1::pair<const short, float> > > &>;
Time: 0.000064000 seconds | std::__1::move;
Time: 0.000064000 seconds | std::__1::error_condition::error_condition;
Time: 0.000063999 seconds | std::__1::allocator<std::__1::pair<const signed char, int> >;
Time: 0.000062999 seconds | std::__1::move<std::__1::map<std::__1::map<std::__1::basic_string<char>, short, std::__1::less<std::__1::basic_string<char> >, std::__1::allocator<std::__1::pair<const std::__1::basic_string<char>, short> > >, std::__1::map<std::__1::vector<double, std::__1::allocator<double> >, bool, std::__1::less<std::__1::vector<double, std::__1::allocator<double> > >, std::__1::allocator<std::__1::pair<const std::__1::vector<double, std::__1::allocator<double> >, bool> > >, std::__1::less<std::__1::map<std::__1::basic_string<char>, short, std::__1::less<std::__1::basic_string<char> >, std::__1::allocator<std::__1::pair<const std::__1::basic_string<char>, short> > > >, std::__1::allocator<std::__1::pair<const std::__1::map<std::__1::basic_string<char>, short, std::__1::less<std::__1::basic_string<char> >, std::__1::allocator<std::__1::pair<const std::__1::basic_string<char>, short> > >, std::__1::map<std::__1::vector<double, std::__1::allocator<double> >, bool, std::__1::less<std::__1::vector<double, std::__1::allocator<double> > >, std::__1::allocator<std::__1::pair<const std::__1::vector<double, std::__1::allocator<double> >, bool> > > > > > &>;
Time: 0.000062999 seconds | std::__1::move<example::thrift27::Struct2 &>;
Time: 0.000062999 seconds | std::__1::error_condition::error_condition;
Time: 0.000062999 seconds | std::__1::allocator<std::__1::pair<const std::__1::vector<double, std::__1::allocator<double> >, bool> >;
Time: 0.000062999 seconds | std::__1::allocator<std::__1::map<double, example::thrift12::Struct15, std::__1::less<double>, std::__1::allocator<std::__1::pair<const double, example::thrift12::Struct15> > > >;
Time: 0.000062999 seconds | apache::thrift::detail::st::ComparisonOperators<example::thrift12::Struct10>;
Time: 0.000062000 seconds | std::__1::less<std::__1::vector<double, std::__1::allocator<double> > >;
Time: 0.000062000 seconds | std::__1::error_condition::error_condition;
Time: 0.000062000 seconds | std::__1::error_code::error_code;
Time: 0.000062000 seconds | std::__1::allocator<std::__1::pair<const std::__1::basic_string<char>, float> >;
Time: 0.000061999 seconds | std::__1::allocator<example::thrift32::Struct17>;
Time: 0.000061000 seconds | std::__1::move<std::__1::map<short, signed char, std::__1::less<short>, std::__1::allocator<std::__1::pair<const short, signed char> > > &>;
Time: 0.000061000 seconds | std::__1::move<std::__1::map<long long, std::__1::vector<std::__1::basic_string<char>, std::__1::allocator<std::__1::basic_string<char> > >, std::__1::less<long long>, std::__1::allocator<std::__1::pair<const long long, std::__1::vector<std::__1::basic_string<char>, std::__1::allocator<std::__1::basic_string<char> > > > > > &>;
Time: 0.000061000 seconds | apache::thrift::detail::st::ComparisonOperators<example::thrift32::Struct2>;
Time: 0.000060999 seconds | std::__1::allocator<std::__1::pair<const std::__1::set<std::__1::basic_string<char>, std::__1::less<std::__1::basic_string<char> >, std::__1::allocator<std::__1::basic_string<char> > >, double> >;
Time: 0.000059999 seconds | std::__1::move<std::__1::map<short, std::__1::map<bool, float, std::__1::less<bool>, std::__1::allocator<std::__1::pair<const bool, float> > >, std::__1::less<short>, std::__1::allocator<std::__1::pair<const short, std::__1::map<bool, float, std::__1::less<bool>, std::__1::allocator<std::__1::pair<const bool, float> > > > > > &>;
Time: 0.000059999 seconds | std::__1::error_condition::error_condition;
Time: 0.000059999 seconds | std::__1::error_condition::error_condition;
Time: 0.000059999 seconds | std::__1::error_condition::error_condition;
Time: 0.000059999 seconds | std::__1::error_code::error_code;
Time: 0.000059999 seconds | std::__1::allocator<std::__1::pair<const double, short> >;
Time: 0.000059999 seconds | std::__1::allocator<std::__1::pair<const bool, float> >;
Time: 0.000059999 seconds | apache::thrift::detail::st::ComparisonOperators<example::thrift27::Struct13>;
Time: 0.000059999 seconds | apache::thrift::detail::st::ComparisonOperators<example::thrift12::Struct5>;
Time: 0.000059999 seconds | apache::thrift::Cpp2Ops<example::thrift1::Struct0, void>;
Time: 0.000059000 seconds | std::__1::move<std::__1::set<std::__1::map<short, example::thrift32::Struct1, std::__1::less<short>, std::__1::allocator<std::__1::pair<const short, example::thrift32::Struct1> > >, std::__1::less<std::__1::map<short, example::thrift32::Struct1, std::__1::less<short>, std::__1::allocator<std::__1::pair<const short, example::thrift32::Struct1> > > >, std::__1::allocator<std::__1::map<short, example::thrift32::Struct1, std::__1::less<short>, std::__1::allocator<std::__1::pair<const short, example::thrift32::Struct1> > > > > &>;
Time: 0.000059000 seconds | std::__1::error_code::error_code;
Time: 0.000059000 seconds | std::__1::error_code::error_code;
Time: 0.000059000 seconds | std::__1::error_code::error_code;
Time: 0.000059000 seconds | std::__1::allocator<std::__1::pair<const std::__1::set<int, std::__1::less<int>, std::__1::allocator<int> >, float> >;
Time: 0.000059000 seconds | apache::thrift::Cpp2Ops<example::thrift32::Struct4, void>;
Time: 0.000059000 seconds | apache::thrift::Cpp2Ops<example::thrift27::Struct10, void>;
Time: 0.000058999 seconds | std::__1::error_code::error_code;
Time: 0.000058000 seconds | std::__1::move<std::__1::set<example::thrift12::Struct15, std::__1::less<example::thrift12::Struct15>, std::__1::allocator<example::thrift12::Struct15> > &>;
Time: 0.000058000 seconds | std::__1::move<std::__1::map<std::__1::set<double, std::__1::less<double>, std::__1::allocator<double> >, double, std::__1::less<std::__1::set<double, std::__1::less<double>, std::__1::allocator<double> > >, std::__1::allocator<std::__1::pair<const std::__1::set<double, std::__1::less<double>, std::__1::allocator<double> >, double> > > &>;
Time: 0.000058000 seconds | std::__1::move<std::__1::map<long long, long long, std::__1::less<long long>, std::__1::allocator<std::__1::pair<const long long, long long> > > &>;
Time: 0.000058000 seconds | std::__1::move<std::__1::map<example::thrift27::Struct0, std::__1::basic_string<char>, std::__1::less<example::thrift27::Struct0>, std::__1::allocator<std::__1::pair<const example::thrift27::Struct0, std::__1::basic_string<char> > > > &>;
